Year,Driver,Team,Position,Points,GridPosition,IsWinner,IsPodium,IsTop10,Singapore_GP_Count,Singapore_GP_Wins,Singapore_GP_Podiums,Singapore_GP_Top10,Singapore_GP_Avg_Position,Singapore_GP_Avg_Points,Singapore_GP_Best_Position,Singapore_GP_Win_Rate,Singapore_GP_Podium_Rate,Singapore_GP_Top10_Rate,Singapore_GP_Avg_Grid_Position,Singapore_GP_Grid_Improvement,Singapore_GP_Position_Std,Singapore_GP_Consistency,Recent_Avg_Position,Recent_Avg_Points,Recent_Wins,Recent_Podiums,Recent_Top10,Recent_Win_Rate,Recent_Podium_Rate,Recent_Top10_Rate,Recent_Consistency,Driver_Experience_Years,Is_Rookie,Is_Veteran,Team_Singapore_GP_Count,Team_Singapore_GP_Wins,Team_Singapore_GP_Podiums,Team_Singapore_GP_Top10,Team_Singapore_GP_Avg_Position,Team_Singapore_GP_Avg_Points,Team_Singapore_GP_Best_Position,Team_Singapore_GP_Win_Rate,Team_Singapore_GP_Podium_Rate,Team_Singapore_GP_Top10_Rate,Team_Singapore_GP_Position_Std,Team_Singapore_GP_Consistency,Team_Singapore_GP_Finish_Rate,Team_Recent_Avg_Position,Team_Recent_Avg_Points,Team_Recent_Wins,Team_Recent_Podiums,Team_Recent_Top10,Team_Recent_Win_Rate,Team_Recent_Podium_Rate,Team_Recent_Top10_Rate,Team_Recent_Consistency,Team_Experience_Years,Is_New_Team,Is_Established_Team,Temperature_Avg_C,Humidity_Percent,Precipitation_mm,Wind_Speed_kmh,Weather_Condition,Data_Source,Is_Hot,Is_Cool,Is_Humid,Is_Dry,Is_Rainy,Is_Clear,Is_Windy,Weather_Severity,Temperature_Deviation,Humidity_Deviation,Circuit_Name,Circuit_Length_km,Turns,Lap_Record_Seconds,Overtaking_Difficulty,Tire_Degradation,Track_Temperature_Range,Safety_Car_Probability,DNF_Rate,Pit_Stop_Strategy,Track_Type,Is_Night_Race,Is_Street_Circuit,Is_High_Downforce,Is_Tight_Circuit,Total_Finishers,Total_Starters,DNF_Count,Safety_Car_Deployed,Average_Grid_Position,Grid_Position_Std,Position_Changes,High_Attrition_Race,Close_Competition,Grid_Spread
2024,RIC,RB,18.0,0.0,16.0,0,0,0,12,0,4,8,8.583333333333334,7.75,2.0,0.0,0.3333333333333333,0.6666666666666666,10.083333333333334,1.5,6.775065693520259,0.12861627662302585,8.8,4.4,0,0,3,0.0,0.0,0.6,0.21270481139089367,16,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,16,1,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2012,PIC,Marussia,16.0,0.0,21.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,1,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,1,0,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2013,PIC,Caterham,19.0,0.0,19.0,0,0,0,1,0,0,0,16.0,0.0,16.0,0.0,0.0,0.0,21.0,5.0,4.330030788530994,0.18762168081800862,16.0,0.0,0,0,0,0.0,0.0,0.0,0.5,5,0,0,2,0,0,0,17.0,0.0,15.0,0.0,0.0,0.0,2.8284271247461903,0.2612038749637414,0.5,17.0,0.0,0,0,0,0.0,0.0,0.0,0.2612038749637414,5,0,0,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2012,DLR,HRT,17.0,0.0,24.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,1,0,4,0,0,0,20.25,0.0,19.0,0.0,0.0,0.0,1.2583057392117916,0.4428098386487857,0.0,20.25,0.0,0,0,0,0.0,0.0,0.0,0.4428098386487857,4,0,0,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2012,VER,Toro Rosso,20.0,0.0,16.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,1,0,8,0,0,1,13.375,0.5,5.0,0.0,0.0,0.125,4.533604683755678,0.1807140294888749,0.25,15.0,0.0,0,0,0,0.0,0.0,0.0,0.21089672205953397,4,0,1,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2013,VER,Toro Rosso,14.0,0.0,12.0,0,0,0,1,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,16.0,-4.0,4.330030788530994,0.18762168081800862,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,5,0,0,10,0,0,2,13.6,0.6,5.0,0.0,0.0,0.2,4.788875998951459,0.1727451063351729,0.3,15.2,0.4,0,0,1,0.0,0.0,0.2,0.16214802619087645,5,0,1,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2014,VER,Toro Rosso,6.0,8.0,12.0,0,0,1,2,0,0,0,17.0,0.0,14.0,0.0,0.0,0.0,14.0,-3.0,4.242640687119285,0.1907435698305462,17.0,0.0,0,0,0,0.0,0.0,0.0,0.1907435698305462,6,0,0,12,0,0,2,14.333333333333334,0.5,5.0,0.0,0.0,0.16666666666666666,4.9604496374885825,0.1677725777113263,0.3333333333333333,17.2,0.4,0,0,1,0.0,0.0,0.2,0.15288747713394032,6,0,1,27.0,95.0,5.7,1.5,Light Rain,Actual,0,0,1,0,1,0,0,3,1.5,15.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,22,6,1,11.5,6.493586579592718,4.090909090909091,1,0,21.0
2015,VER,Toro Rosso,8.0,4.0,8.0,0,0,1,3,0,0,1,13.333333333333334,2.6666666666666665,6.0,0.0,0.0,0.3333333333333333,13.333333333333334,0.0,7.023769168568492,0.12462970693589985,13.333333333333334,2.6666666666666665,0,0,1,0.0,0.0,0.3333333333333333,0.12462970693589985,7,0,0,14,0,0,3,13.714285714285714,1.0,5.0,0.0,0.0,0.21428571428571427,5.075257802145794,0.16460206835120608,0.42857142857142855,15.2,1.6,0,0,1,0.0,0.0,0.2,0.13772226013087463,7,0,1,30.3,78.7,14.5,13.8,Rain,Actual,1,0,0,0,1,0,0,3,1.8000000000000007,1.2999999999999972,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,10.5,5.916079783099616,4.3,1,0,19.0
2016,VER,Red Bull,6.0,8.0,4.0,0,0,1,4,0,0,2,12.0,3.0,6.0,0.0,0.0,0.5,12.0,0.0,6.324555320336759,0.1365270594958143,12.0,3.0,0,0,2,0.0,0.0,0.5,0.1365270594958143,8,0,0,16,3,9,12,6.0,11.8125,1.0,0.1875,0.5625,0.75,5.921711464320654,0.14447293926577262,0.8125,5.6,11.8,0,3,4,0.0,0.6,0.8,0.15373868866242846,8,0,1,29.3,87.0,3.1,8.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8000000000000007,7.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,22,12,1,11.5,6.493586579592718,4.363636363636363,1,0,21.0
2017,VER,Red Bull,19.0,0.0,2.0,0,0,0,5,0,0,3,10.8,4.0,6.0,0.0,0.0,0.6,10.4,-0.40000000000000036,6.099180272790763,0.14086133350250724,10.8,4.0,0,0,3,0.0,0.0,0.6,0.14086133350250724,9,0,1,18,3,10,14,5.777777777777778,11.944444444444445,1.0,0.16666666666666666,0.5555555555555556,0.7777777777777778,5.641814013194437,0.15056127708686645,0.8333333333333334,3.8,13.4,0,3,5,0.0,0.6,1.0,0.32793442287247493,9,0,1,27.3,82.0,0.8,2.1,Clear,Actual,0,0,0,0,0,1,0,1,1.1999999999999993,2.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,11,20,9,1,10.5,5.916079783099616,6.9,1,0,19.0
2018,VER,Red Bull Racing,2.0,18.0,2.0,0,1,1,6,0,0,3,12.166666666666666,3.3333333333333335,6.0,0.0,0.0,0.5,9.0,-3.166666666666666,6.400520812142295,0.13512562499104994,10.6,4.0,0,0,3,0.0,0.0,0.6,0.1486518372739164,10,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,10,1,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2019,VER,Red Bull Racing,3.0,15.0,4.0,0,1,1,7,0,1,4,10.714285714285714,5.428571428571429,2.0,0.0,0.14285714285714285,0.5714285714285714,8.0,-2.7142857142857135,6.993193970194299,0.12510643476548736,8.2,7.6,0,1,4,0.0,0.2,0.8,0.13479409488439018,11,0,1,2,0,1,2,4.0,13.0,2.0,0.0,0.5,1.0,2.8284271247461903,0.2612038749637414,1.0,4.0,13.0,0,1,2,0.0,0.5,1.0,0.2612038749637414,11,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,VER,Red Bull Racing,2.0,18.0,7.0,0,1,1,8,0,2,5,9.75,6.625,2.0,0.0,0.25,0.625,7.5,-2.25,7.025463889106744,0.12460338913957816,7.6,9.0,0,2,4,0.0,0.4,0.8,0.1281326784653775,12,0,1,4,0,2,4,4.25,12.25,2.0,0.0,0.5,1.0,2.0615528128088303,0.3266316347104093,1.0,4.25,12.25,0,2,4,0.0,0.5,1.0,0.3266316347104093,12,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,VER,Red Bull Racing,9.0,2.0,3.0,0,0,1,9,0,3,6,8.88888888888889,7.888888888888889,2.0,0.0,0.3333333333333333,0.6666666666666666,7.444444444444445,-1.4444444444444446,7.06124005477162,0.12405039338929978,6.4,11.8,0,3,4,0.0,0.6,0.8,0.12147902324962609,13,0,1,6,0,3,6,4.0,12.833333333333334,2.0,0.0,0.5,1.0,1.8973665961010275,0.34514099850039526,1.0,4.4,11.8,0,2,5,0.0,0.4,1.0,0.3550392228080413,13,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,VER,Red Bull Racing,7.0,6.0,8.0,0,0,1,10,0,3,7,8.9,7.3,2.0,0.0,0.3,0.7,7.0,-1.9000000000000004,6.65749368923638,0.13059103155457147,7.0,10.6,0,3,4,0.0,0.6,0.8,0.12027370322216947,14,0,1,8,0,3,7,6.25,9.875,2.0,0.0,0.375,0.875,4.949747468305833,0.1680743603534397,0.875,7.8,7.6,0,1,4,0.0,0.2,0.8,0.14884515401256526,14,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,VER,Red Bull Racing,5.0,10.0,11.0,0,0,1,11,0,3,8,8.727272727272727,7.181818181818182,2.0,0.0,0.2727272727272727,0.7272727272727273,7.090909090909091,-1.6363636363636358,6.341780650431062,0.1362067388844267,4.6,11.8,0,3,5,0.0,0.6,1.0,0.23756573195443464,15,0,1,10,1,4,9,5.8,11.0,1.0,0.1,0.4,0.9,4.685675570881488,0.17588059458077088,0.9,7.8,8.6,1,1,4,0.2,0.2,0.8,0.14423856110165295,15,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
2024,VER,Red Bull Racing,2.0,18.0,2.0,0,1,1,12,0,3,9,8.416666666666666,7.416666666666667,2.0,0.0,0.25,0.75,7.416666666666667,-0.9999999999999991,6.141636343003138,0.14002393176736422,5.2,10.2,0,2,5,0.0,0.4,1.0,0.2588283628687876,16,0,1,12,1,4,11,5.916666666666667,10.333333333333334,1.0,0.08333333333333333,0.3333333333333333,0.9166666666666666,4.294993561924127,0.18885764228136548,0.9166666666666666,7.6,9.0,1,1,4,0.2,0.2,0.8,0.14494533968938017,16,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2012,KAR,HRT,23.0,0.0,23.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,4,1,0,4,0,0,0,20.25,0.0,19.0,0.0,0.0,0.0,1.2583057392117916,0.4428098386487857,0.0,20.25,0.0,0,0,0,0.0,0.0,0.0,0.4428098386487857,4,0,0,27.7,76.0,4.9,25.0,Light Rain,Actual,0,0,0,0,1,0,1,3,0.8000000000000007,4.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,24,8,1,12.5,7.0710678118654755,5.583333333333333,1,0,23.0
2013,GUT,Sauber,12.0,0.0,10.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,5,1,0,6,0,0,2,14.333333333333334,0.3333333333333333,10.0,0.0,0.0,0.3333333333333333,4.4121045620731465,0.1847710051664158,0.3333333333333333,13.6,0.4,0,0,2,0.0,0.0,0.4,0.18163482541075254,5,0,1,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2014,GUT,Sauber,20.0,0.0,14.0,0,0,0,1,0,0,0,12.0,0.0,12.0,0.0,0.0,0.0,10.0,-2.0,4.330030788530994,0.18762168081800862,12.0,0.0,0,0,0,0.0,0.0,0.0,0.5,6,0,0,8,0,0,3,13.375,0.5,9.0,0.0,0.0,0.375,4.2067123233504535,0.1920597755161769,0.5,11.6,0.6,0,0,2,0.0,0.0,0.4,0.3253467076765976,6,0,1,27.0,95.0,5.7,1.5,Light Rain,Actual,0,0,1,0,1,0,0,3,1.5,15.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,22,6,1,11.5,6.493586579592718,4.090909090909091,1,0,21.0
2016,GUT,Haas F1 Team,11.0,0.0,13.0,0,0,0,2,0,0,0,16.0,0.0,12.0,0.0,0.0,0.0,12.0,-4.0,5.656854249492381,0.15022110482233483,16.0,0.0,0,0,0,0.0,0.0,0.0,0.15022110482233483,8,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,8,1,0,29.3,87.0,3.1,8.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8000000000000007,7.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,22,12,1,11.5,6.493586579592718,4.363636363636363,1,0,21.0
2013,BOT,Williams,13.0,0.0,16.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,5,1,0,10,0,1,5,11.0,1.8,2.0,0.0,0.1,0.5,5.715476066494082,0.14890977052086576,0.6,14.8,0.2,0,0,1,0.0,0.0,0.2,0.164757762844317,5,0,1,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
2014,BOT,Williams,11.0,0.0,8.0,0,0,0,1,0,0,0,13.0,0.0,13.0,0.0,0.0,0.0,16.0,3.0,4.330030788530994,0.18762168081800862,13.0,0.0,0,0,0,0.0,0.0,0.0,0.5,6,0,0,12,0,1,5,11.166666666666666,1.5,2.0,0.0,0.08333333333333333,0.4166666666666667,5.201980974648606,0.16123880484116743,0.6666666666666666,15.4,0.0,0,0,0,0.0,0.0,0.0,0.18163482541075254,6,0,1,27.0,95.0,5.7,1.5,Light Rain,Actual,0,0,1,0,1,0,0,3,1.5,15.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,22,6,1,11.5,6.493586579592718,4.090909090909091,1,0,21.0
2015,BOT,Williams,5.0,10.0,7.0,0,0,1,2,0,0,0,12.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,1.4142135623730951,0.4142135623730951,12.0,0.0,0,0,0,0.0,0.0,0.0,0.4142135623730951,7,0,0,14,0,1,6,10.714285714285714,2.0,2.0,0.0,0.07142857142857142,0.42857142857142855,5.060078616424413,0.16501436091765148,0.7142857142857143,12.4,2.0,0,0,1,0.0,0.0,0.2,0.13989593640151518,7,0,1,30.3,78.7,14.5,13.8,Rain,Actual,1,0,0,0,1,0,0,3,1.8000000000000007,1.2999999999999972,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,10.5,5.916079783099616,4.3,1,0,19.0
2016,BOT,Williams,20.0,0.0,10.0,0,0,0,3,0,0,1,9.666666666666666,3.3333333333333335,5.0,0.0,0.0,0.3333333333333333,10.333333333333334,0.6666666666666679,4.163331998932265,0.19367338768973055,9.666666666666666,3.3333333333333335,0,0,1,0.0,0.0,0.3333333333333333,0.19367338768973055,8,0,0,16,0,1,7,10.875,2.375,2.0,0.0,0.0625,0.4375,5.377421934967226,0.15680317378987077,0.6875,10.6,4.0,0,0,2,0.0,0.0,0.4,0.1449453396893802,8,0,1,29.3,87.0,3.1,8.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.8000000000000007,7.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,10,22,12,1,11.5,6.493586579592718,4.363636363636363,1,0,21.0
2017,BOT,Mercedes,3.0,15.0,6.0,0,1,1,4,0,0,1,12.25,2.5,5.0,0.0,0.0,0.25,10.25,-2.0,6.18465843842649,0.13918546143426822,12.25,2.5,0,0,1,0.0,0.0,0.25,0.13918546143426822,9,0,0,14,2,3,9,9.357142857142858,8.928571428571429,1.0,0.14285714285714285,0.21428571428571427,0.6428571428571429,8.063279947793175,0.11033533177395571,0.5714285714285714,9.4,10.4,1,2,3,0.2,0.4,0.6,0.09667957012095552,9,0,1,27.3,82.0,0.8,2.1,Clear,Actual,0,0,0,0,0,1,0,1,1.1999999999999993,2.0,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,11,20,9,1,10.5,5.916079783099616,6.9,1,0,19.0
2018,BOT,Mercedes,4.0,12.0,4.0,0,0,1,5,0,1,2,10.4,5.0,3.0,0.0,0.2,0.4,9.4,-1.0,6.767569726275452,0.12874039567579135,10.4,5.0,0,1,2,0.0,0.2,0.4,0.12874039567579135,10,0,1,16,3,5,11,8.4375,10.3125,1.0,0.1875,0.3125,0.6875,7.924382205152231,0.11205257428605862,0.625,5.2,16.0,2,4,4,0.4,0.8,0.8,0.1215811864702222,10,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,7,20,13,1,10.5,5.916079783099616,2.9,1,0,19.0
2019,BOT,Mercedes,5.0,10.0,5.0,0,0,1,6,0,1,3,9.333333333333334,6.166666666666667,3.0,0.0,0.16666666666666666,0.5,8.5,-0.8333333333333339,6.592925501373928,0.13170154241853835,8.6,7.4,0,1,3,0.0,0.2,0.6,0.12357503632046364,11,0,1,18,4,6,13,7.777777777777778,11.222222222222221,1.0,0.2222222222222222,0.3333333333333333,0.7222222222222222,7.704510180678782,0.1148829720734521,0.6666666666666666,2.4,18.4,2,4,5,0.4,0.8,1.0,0.42705098312484224,11,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,17,20,3,0,10.5,5.916079783099616,2.6,0,0,19.0
2020,BOT,Mercedes,3.0,15.0,2.0,0,1,1,7,0,1,4,8.714285714285714,6.714285714285714,3.0,0.0,0.14285714285714285,0.5714285714285714,8.0,-0.7142857142857135,6.2373681873657185,0.13817177378728654,7.4,9.4,0,1,4,0.0,0.2,0.8,0.12357503632046364,12,0,1,20,4,6,15,7.45,11.2,1.0,0.2,0.3,0.75,7.359025965295594,0.11963116326611839,0.7,3.4,14.8,1,2,5,0.2,0.4,1.0,0.3973654529310078,12,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,5,20,15,1,8.8,6.24584072129521,4.5,1,0,20.0
2021,BOT,Mercedes,16.0,0.0,2.0,0,0,0,8,0,2,5,8.0,7.75,3.0,0.0,0.25,0.625,7.25,-0.75,6.117889458675388,0.14049108317932435,7.0,10.4,0,2,4,0.0,0.4,0.8,0.12027370322216947,13,0,1,22,5,8,17,6.954545454545454,12.045454545454545,1.0,0.22727272727272727,0.36363636363636365,0.7727272727272727,7.1878023181291075,0.12213289490219366,0.7272727272727273,3.4,15.0,1,2,5,0.2,0.4,1.0,0.3973654529310078,13,0,1,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,9,20,11,1,9.8,6.296197682979617,7.7,1,0,20.0
2022,BOT,Alfa Romeo,11.0,0.0,15.0,0,0,0,9,0,2,5,8.88888888888889,6.888888888888889,3.0,0.0,0.2222222222222222,0.5555555555555556,6.666666666666667,-2.2222222222222223,6.313565641625271,0.13673221093531787,6.2,10.4,0,2,4,0.0,0.4,0.8,0.1528874771339403,14,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,14,1,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,12,20,8,1,9.5,5.916079783099616,4.2,1,0,19.0
2023,BOT,Alfa Romeo,17.0,0.0,16.0,0,0,0,10,0,2,5,9.1,6.2,3.0,0.0,0.2,0.5,7.5,-1.5999999999999996,5.989806155275626,0.1430654839040479,7.8,7.4,0,1,3,0.0,0.2,0.6,0.15288747713394032,15,0,1,2,0,0,0,15.5,0.0,11.0,0.0,0.0,0.0,6.363961030678928,0.13579648178933995,0.5,15.5,0.0,0,0,0,0.0,0.0,0.0,0.13579648178933995,15,0,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,16,20,4,1,10.0,5.627314338711377,4.842105263157895,0,0,18.0
2024,BOT,Kick Sauber,16.0,0.0,19.0,0,0,0,11,0,2,5,9.818181818181818,5.636363636363637,3.0,0.0,0.18181818181818182,0.45454545454545453,8.272727272727273,-1.545454545454545,6.161463816629646,0.13963625672141197,10.4,5.0,0,1,2,0.0,0.2,0.4,0.1368227865524485,16,0,1,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.8,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,16,1,0,28.0,86.5,4.7,3.9,,Actual,0,0,0,0,0,0,0,1,0.8000000000000007,7.299999999999997,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,8,20,12,1,10.5,5.916079783099616,2.7,1,0,19.0
2013,VDG,Caterham,16.0,0.0,20.0,0,0,0,0,0,0,0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,20.0,0.0,0,0,0,0.0,0.0,0.0,0.5,5,1,0,2,0,0,0,17.0,0.0,15.0,0.0,0.0,0.0,2.8284271247461903,0.2612038749637414,0.5,17.0,0.0,0,0,0,0.0,0.0,0.0,0.2612038749637414,5,0,0,28.9,86.5,5.0,2.2,Light Rain,Actual,0,0,1,0,1,0,0,3,0.3999999999999986,6.5,Marina Bay Street Circuit,5.063,23,95.0,8,7,5,0.6,0.15,2,Street Circuit,1,1,1,1,14,22,8,1,11.5,6.493586579592718,4.636363636363637,1,0,21.0
